loan_id,paid_at,amount,transaction_type
701342,2023-07-19 08:58,20000.0,Deposit
699552,2023-07-19 09:03,26000.0,Deposit
712933,2023-07-19 09:06,30000.0,Deposit
705641,2023-07-19 09:08,30000.0,Deposit
710901,2023-07-19 09:19,46000.0,Deposit
695209,2023-07-19 09:26,797400.0,Deposit
694977,2023-07-19 09:30,705000.0,Deposit
712700,2023-07-19 09:42,10000.0,Deposit
705370,2023-07-19 09:44,20000.0,Deposit
697924,2023-07-19 09:48,45100.0,Deposit
697737,2023-07-19 10:01,560000.0,Deposit
715636,2023-07-19 10:03,10000.0,Deposit
706670,2023-07-19 10:04,200000.0,Deposit
721994,2023-07-19 10:06,10000.0,Deposit
714725,2023-07-19 10:12,2400.0,Deposit
697488,2023-07-18 14:54,30000.0,Deposit
700949,2023-07-19 10:16,100000.0,Deposit
704920,2023-07-19 10:21,4000.0,Deposit
695224,2023-07-19 10:30,503600.0,Deposit
695422,2023-07-19 10:31,1301200.0,Deposit
691868,2023-07-19 10:51,10500.0,Deposit
697737,2023-07-19 10:56,5000000.0,Deposit
697737,2023-07-19 11:03,2308900.0,Deposit
695025,2023-07-18 17:08,844600.0,Deposit
694253,2023-07-19 11:11,968400.0,Deposit
724279,2023-07-19 11:16,7000.0,Deposit
693699,2023-07-19 11:29,50000.0,Deposit
694602,2023-07-19 11:32,222700.0,Deposit
698139,2023-07-19 11:35,55200.0,Deposit
698139,2023-07-19 11:37,400000.0,Deposit
695722,2023-07-19 11:40,132000.0,Deposit
697773,2023-07-19 11:46,49000.0,Deposit
692519,2023-07-19 11:47,451700.0,Deposit
691724,2023-07-19 11:50,88000.0,Deposit
700949,2023-07-19 11:59,100000.0,Deposit
700273,2023-07-19 12:02,147300.0,Deposit
703930,2023-07-19 12:04,30000.0,Deposit
694286,2023-07-19 12:12,852600.0,Deposit
691724,2023-07-19 12:24,143200.0,Deposit
694543,2023-07-19 12:27,1767800.0,Deposit
694721,2023-07-19 12:28,529600.0,Deposit
696198,2023-07-19 12:50,495400.0,Deposit
711524,2023-07-19 13:18,10000.0,Deposit
698316,2023-07-19 13:38,320000.0,Deposit
705972,2023-07-19 13:41,11000.0,Deposit
693739,2023-07-19 13:44,290800.0,Deposit
695114,2023-07-19 13:55,200000.0,Deposit
709425,2023-07-19 14:04,20000.0,Deposit
700704,2023-07-19 14:14,50000.0,Deposit
699605,2023-07-19 14:29,16000.0,Deposit
700322,2023-07-19 14:31,54000.0,Deposit
715575,2023-07-19 14:42,100000.0,Deposit
707510,2023-07-19 14:49,10000.0,Deposit
697773,2023-07-19 15:01,49000.0,Deposit
691868,2023-07-19 15:04,276100.0,Deposit
699140,2023-07-19 15:35,3000.0,Deposit
707837,2023-07-19 15:58,200000.0,Deposit
705266,2023-07-19 15:59,12000.0,Deposit
699064,2023-07-19 16:17,20000.0,Deposit
715784,2023-07-19 16:18,10000.0,Deposit
696319,2023-07-19 16:21,996700.0,Deposit
711109,2023-07-19 16:22,30000.0,Deposit
697027,2023-07-19 16:24,435300.0,Deposit
710101,2023-07-19 16:45,50000.0,Deposit
695722,2023-07-19 16:50,67400.0,Deposit
712618,2023-07-19 17:03,10000.0,Deposit
702844,2023-07-19 17:09,2232700.0,Deposit
716822,2023-07-19 17:15,20000.0,Deposit
707430,2023-07-19 17:19,10000.0,Deposit
697009,2023-07-19 17:23,80000.0,Deposit
699599,2023-07-19 17:28,15000.0,Deposit
698728,2023-07-19 17:31,493000.0,Deposit
706494,2023-07-19 17:33,360000.0,Deposit
703371,2023-07-19 17:37,14500.0,Deposit
695792,2023-07-19 17:38,43000.0,Deposit
705408,2023-07-19 17:40,50000.0,Deposit
712383,2023-07-19 17:59,19000.0,Deposit
699605,2023-07-19 18:00,18000.0,Deposit
715653,2023-07-19 18:10,9000.0,Deposit
702795,2023-07-19 18:12,25000.0,Deposit
716829,2023-07-19 18:12,21000.0,Deposit
696532,2023-07-19 18:23,93800.0,Deposit
721858,2023-07-19 18:49,15000.0,Deposit
696566,2023-07-19 18:51,379300.0,Deposit
701240,2023-07-19 18:51,10000.0,Deposit
694539,2023-07-19 18:52,40000.0,Deposit
695481,2023-07-19 18:57,500000.0,Deposit
705073,2023-07-19 19:03,25000.0,Deposit
710609,2023-07-19 19:06,80000.0,Deposit
698983,2023-07-19 19:11,408500.0,Deposit
713105,2023-07-19 19:28,10500.0,Deposit
697090,2023-07-19 19:33,130000.0,Deposit
696158,2023-07-19 19:42,150000.0,Deposit
700407,2023-07-19 19:46,248500.0,Deposit
698395,2023-07-19 19:47,10000.0,Deposit
704920,2023-07-19 20:13,500.0,Deposit
695129,2023-07-19 20:18,50000.0,Deposit
705441,2023-07-19 20:41,20000.0,Deposit
711524,2023-07-19 20:43,60000.0,Deposit
695397,2023-07-19 20:51,139800.0,Deposit
707859,2023-07-19 21:44,21000.0,Deposit
711138,2023-07-19 22:54,12000.0,Deposit
721357,2023-07-20 04:29,5000.0,Deposit
715702,2023-07-20 05:22,10000.0,Deposit
707586,2023-07-20 05:52,75800.0,Deposit
700704,2023-07-20 06:00,100000.0,Deposit
699140,2023-07-20 06:04,345600.0,Deposit
700949,2023-07-20 06:07,27700.0,Deposit
695305,2023-07-20 06:16,1510600.0,Deposit
710901,2023-07-20 06:17,5000.0,Deposit
695055,2023-07-20 06:43,335700.0,Deposit
701240,2023-07-20 06:46,55000.0,Deposit
718142,2023-07-20 06:55,26000.0,Deposit
695481,2023-07-20 06:56,650000.0,Deposit
699605,2023-07-20 06:57,18000.0,Deposit
695246,2023-07-20 07:05,1300000.0,Deposit
705331,2023-07-20 07:17,6000.0,Deposit
694497,2023-07-20 07:22,962000.0,Deposit
695188,2023-07-20 07:23,275000.0,Deposit
695481,2023-07-20 07:30,182400.0,Deposit
694957,2023-07-20 07:32,939700.0,Deposit
714473,2023-07-20 07:32,30000.0,Deposit
697697,2023-07-20 07:33,255900.0,Deposit
705441,2023-07-20 07:52,100000.0,Deposit
693476,2023-07-20 07:53,528800.0,Deposit
695006,2023-07-20 07:56,320000.0,Deposit
695908,2023-07-20 08:09,200000.0,Deposit
712605,2023-07-20 08:20,30000.0,Deposit
697090,2023-07-20 08:22,29300.0,Deposit
695016,2023-07-20 08:25,338500.0,Deposit
844232,2023-11-29 16:32,31400.0,Deposit
697952,2023-07-20 09:01,50000.0,Deposit
711184,2023-07-20 09:04,76500.0,Deposit
695233,2023-07-20 09:12,3981200.0,Deposit
699552,2023-07-20 09:19,87000.0,Deposit
706376,2023-07-20 09:21,30000.0,Deposit
715097,2023-07-20 09:23,8000.0,Deposit
713105,2023-07-20 09:26,9600.0,Deposit
713105,2023-07-20 09:28,9900.0,Deposit
711184,2023-07-20 09:32,30000.0,Deposit
710650,2023-07-20 09:33,55000.0,Deposit
695078,2023-07-20 09:37,833800.0,Deposit
701756,2023-07-20 09:38,90000.0,Deposit
695120,2023-07-20 09:58,653900.0,Deposit
701561,2023-07-20 10:00,13000.0,Deposit
702285,2023-07-20 10:06,264400.0,Deposit
695544,2023-07-20 10:09,243700.0,Deposit
706376,2023-07-20 10:23,1000.0,Deposit
705641,2023-07-20 10:40,28000.0,Deposit
701756,2023-07-20 10:48,19900.0,Deposit
696658,2023-07-20 11:11,1205700.0,Deposit
696967,2023-07-20 11:15,433100.0,Deposit
698972,2023-07-20 11:21,80000.0,Deposit
697514,2023-07-20 11:24,108000.0,Deposit
695908,2023-07-20 11:26,282300.0,Deposit
713069,2023-07-20 11:42,10000.0,Deposit
695129,2023-07-20 11:46,270700.0,Deposit
698645,2023-07-20 12:03,270000.0,Deposit
695794,2023-07-20 12:09,379300.0,Deposit
695741,2023-07-20 12:19,372400.0,Deposit
692274,2023-07-20 12:27,5000000.0,Deposit
692274,2023-07-20 12:31,1641200.0,Deposit
695762,2023-07-20 12:33,414500.0,Deposit
704920,2023-07-20 12:45,5000.0,Deposit
696058,2023-07-20 13:30,245000.0,Deposit
700949,2023-07-20 13:55,32000.0,Deposit
705599,2023-07-20 14:03,70000.0,Deposit
697461,2023-07-20 14:03,190000.0,Deposit
692135,2023-07-20 14:09,66400.0,Deposit
692135,2023-07-20 14:09,400.0,
701403,2023-07-20 14:10,300000.0,Deposit
699599,2023-07-20 14:31,20000.0,Deposit
725619,2023-07-20 14:36,51600.0,Deposit
696465,2023-07-20 14:36,159800.0,Deposit
698709,2023-07-20 14:37,450000.0,Deposit
698242,2023-07-20 15:11,252400.0,Deposit
696459,2023-07-20 15:13,220000.0,Deposit
834894,2023-11-30 07:00,730000.0,Deposit
711611,2023-07-20 15:19,40500.0,Deposit
725236,2023-07-20 15:40,3000.0,Deposit
697697,2023-07-20 15:44,92000.0,Deposit
723236,2023-07-20 15:44,30000.0,Deposit
699605,2023-07-20 15:45,4000.0,Deposit
703487,2023-07-20 15:49,30000.0,Discount
695792,2023-07-20 15:50,59000.0,Deposit
697773,2023-07-20 15:51,89000.0,Deposit
713108,2023-07-20 16:15,173800.0,Deposit
721478,2023-07-20 16:29,30000.0,Deposit
710653,2023-07-20 16:44,10000.0,Deposit
710653,2023-07-20 16:46,7000.0,Deposit
705266,2023-07-20 16:48,12000.0,Deposit
712639,2023-07-20 17:05,100000.0,Deposit
715784,2023-07-20 17:09,38100.0,Deposit
712618,2023-07-20 17:10,10000.0,Deposit
699064,2023-07-20 17:13,15000.0,Deposit
718142,2023-07-20 17:19,6000.0,Deposit
695792,2023-07-20 17:21,9000.0,Deposit
724323,2023-07-20 17:23,150000.0,Deposit
715097,2023-07-20 17:37,9500.0,Deposit
696532,2023-07-20 17:41,150000.0,Deposit
697009,2023-07-20 17:52,100000.0,Deposit
710101,2023-07-20 17:55,60000.0,Deposit
860226,2023-11-29 16:34,14000.0,Deposit
703819,2023-07-20 18:08,120000.0,Deposit
697461,2023-07-20 18:15,40000.0,Deposit
695792,2023-07-20 18:18,19000.0,Deposit
716829,2023-07-20 18:23,23000.0,Deposit
698945,2023-07-20 18:48,240000.0,Deposit
718103,2023-07-20 18:59,11000.0,Deposit
704498,2023-07-20 19:02,10000.0,Deposit
709128,2023-07-20 19:03,303000.0,Deposit
704498,2023-07-20 19:03,10000.0,Deposit
695811,2023-07-20 19:28,361600.0,Deposit
696158,2023-07-20 19:32,40000.0,Deposit
723051,2023-07-20 19:40,280000.0,Deposit
696058,2023-07-20 20:05,214800.0,Deposit
697488,2023-07-20 20:08,30000.0,Deposit
712588,2023-07-20 20:22,20000.0,Deposit
700754,2023-07-20 20:28,40000.0,Deposit
695129,2023-07-20 20:58,60000.0,Deposit
699117,2023-07-20 21:16,100000.0,Deposit
714329,2023-07-21 03:23,399300.0,Deposit
707425,2023-07-21 03:34,40000.0,Deposit
698395,2023-07-21 03:57,10000.0,Deposit
696940,2023-07-21 04:08,332800.0,Deposit
715702,2023-07-21 04:25,20000.0,Deposit
701239,2023-07-21 04:38,70000.0,Deposit
702842,2023-07-21 05:20,40000.0,Deposit
704805,2023-07-21 05:42,335700.0,Deposit
698709,2023-07-21 05:46,109500.0,Deposit
700284,2023-07-21 05:57,84800.0,Deposit
704920,2023-07-21 06:02,5000.0,Deposit
701408,2023-07-21 06:23,278600.0,Deposit
698460,2023-07-21 06:33,926000.0,Deposit
695069,2023-07-21 06:35,1471900.0,Deposit
696298,2023-07-21 06:42,650000.0,Deposit
696298,2023-07-21 06:45,69500.0,Deposit
699306,2023-07-21 06:46,350000.0,Deposit
697290,2023-07-21 06:46,119100.0,Deposit
696803,2023-07-21 06:49,290800.0,Deposit
696358,2023-07-21 06:51,945000.0,Deposit
695580,2023-07-21 06:56,100900.0,Deposit
696275,2023-07-21 06:56,392300.0,Deposit
726066,2023-07-21 07:00,10000.0,Deposit
726836,2023-07-21 07:01,30000.0,Discount
717928,2023-07-21 07:04,400000.0,Deposit
699552,2023-07-21 07:07,179000.0,Deposit
724335,2023-06-07 07:43,28000.0,Deposit
724335,2023-07-20 18:04,12000.0,Deposit
696255,2023-07-21 07:24,894900.0,Deposit
696348,2023-07-21 07:27,993100.0,Deposit
700844,2023-07-21 07:29,642200.0,Deposit
710068,2023-07-21 07:29,76000.0,Deposit
700001,2023-07-21 07:39,208800.0,Deposit
697773,2023-07-21 07:43,67000.0,Deposit
706494,2023-07-21 08:02,120000.0,Deposit
713745,2023-07-21 08:03,200000.0,Deposit
712933,2023-07-21 08:17,30000.0,Deposit
697354,2023-07-21 08:18,340600.0,Deposit
696532,2023-07-21 08:19,34800.0,Deposit
700796,2023-07-21 08:21,400000.0,Deposit
704498,2023-07-21 08:22,10000.0,Deposit
714473,2023-07-21 08:23,20000.0,Deposit
699735,2023-07-21 08:30,348600.0,Deposit
694954,2023-07-12 20:15,10000.0,Deposit
696159,2023-07-21 08:39,672100.0,Deposit
694954,2023-07-14 20:22,30000.0,Deposit
694954,2023-07-15 19:38,20000.0,Deposit
723051,2023-07-21 08:43,200000.0,Deposit
694954,2023-07-16 19:09,20000.0,Deposit
694954,2023-07-17 18:07,20000.0,Deposit
694954,2023-07-18 18:44,20000.0,Deposit
694954,2023-07-20 18:10,125000.0,Deposit
694954,2023-07-21 04:57,24800.0,Deposit
717106,2023-07-21 08:51,60000.0,Deposit
699155,2023-07-21 08:57,19000.0,Deposit
713069,2023-07-21 09:07,4800.0,Deposit
726222,2023-07-21 09:11,15000.0,Discount
710715,2023-07-21 09:24,89000.0,Deposit
699605,2023-07-21 09:27,18000.0,Deposit
718142,2023-07-21 09:36,6000.0,Deposit
702702,2023-07-21 09:48,220000.0,Deposit
716905,2023-07-21 09:57,30000.0,Discount
722364,2023-07-21 10:07,24200.0,Deposit
699241,2023-07-21 10:33,6000.0,Deposit
705641,2023-07-21 10:42,49000.0,Deposit
701051,2023-07-21 10:46,206000.0,Deposit
706820,2023-07-21 10:14,500000.0,Deposit
701170,2023-07-21 10:58,30000.0,Discount
695792,2023-07-21 11:30,157000.0,Deposit
699822,2023-07-21 11:34,377400.0,Deposit
697773,2023-07-21 12:24,53000.0,Deposit
696385,2023-07-21 12:26,1105800.0,Deposit
696694,2023-07-21 12:35,861900.0,Deposit
696160,2023-07-21 12:56,445400.0,Deposit
725619,2023-07-21 13:09,50000.0,Deposit
696005,2023-07-21 13:18,319900.0,Deposit
710609,2023-07-21 13:18,25000.0,Deposit
707749,2023-07-21 13:27,280000.0,Deposit
670083,2023-07-21 13:37,30000.0,Deposit
696173,2023-07-21 13:41,471400.0,Deposit
697215,2023-07-21 13:55,50000.0,Deposit
709128,2023-07-21 14:00,150000.0,Deposit
706376,2023-07-21 14:07,17600.0,Deposit
722282,2023-07-21 14:09,50000.0,Deposit
697488,2023-07-21 14:20,80000.0,Deposit
725595,2023-07-21 15:03,14000.0,Deposit
714517,2023-07-21 15:37,21000.0,Deposit
697160,2023-07-21 15:41,318400.0,Deposit
715622,2023-07-21 15:47,5000.0,Deposit
697160,2023-07-21 15:50,10000.0,Deposit
715622,2023-07-21 15:54,4500.0,Deposit
704444,2023-07-21 16:23,200000.0,Deposit
713108,2023-07-21 16:25,50000.0,Deposit
712618,2023-07-21 16:32,15000.0,Deposit
705266,2023-07-21 16:33,12000.0,Deposit
710956,2023-07-21 17:09,20000.0,Deposit
705370,2023-07-21 17:12,20000.0,Deposit
697009,2023-07-21 17:13,113300.0,Deposit
709718,2023-07-21 17:27,15000.0,Deposit
716829,2023-07-21 17:55,27000.0,Deposit
699064,2023-07-21 17:56,15000.0,Deposit
710609,2023-07-21 18:02,15000.0,Deposit
704962,2023-07-21 18:06,50900.0,Deposit
700740,2023-07-21 18:06,50000.0,Deposit
704962,2023-07-21 18:08,8000.0,Deposit
724323,2023-07-21 18:18,120000.0,Deposit
707859,2023-07-21 18:22,12000.0,Deposit
707430,2023-07-21 18:25,70000.0,Deposit
717341,2023-07-21 18:48,500.0,Deposit
699250,2023-07-21 18:53,49000.0,Deposit
703819,2023-07-21 18:56,50000.0,Deposit
699599,2023-07-21 18:58,229100.0,Deposit
714280,2023-07-21 19:07,10000.0,Deposit
701756,2023-07-21 19:20,5000.0,Deposit
723236,2023-07-21 19:26,15000.0,Deposit
715097,2023-07-21 20:02,10000.0,Deposit
698743,2023-07-21 20:08,220400.0,Deposit
711611,2023-07-21 20:14,20000.0,Deposit
711611,2023-07-21 20:20,22200.0,Deposit
695854,2023-07-21 20:23,366800.0,Deposit
704498,2023-07-21 20:58,10000.0,Deposit
711663,2023-07-21 21:16,32000.0,Deposit
701170,2023-07-21 21:41,874200.0,Deposit
700754,2023-07-21 23:24,20000.0,Deposit
701845,2023-07-22 00:09,80000.0,Deposit
727840,2023-07-22 03:12,40000.0,Deposit
727840,2023-07-22 03:28,20000.0,Deposit
726865,2023-07-22 04:23,1400.0,Deposit
698617,2023-07-22 05:11,65000.0,Deposit
711489,2023-07-22 05:30,204500.0,Deposit
698395,2023-07-22 05:56,20000.0,Deposit
711524,2023-07-22 06:36,10000.0,Deposit
714473,2023-07-22 06:37,50000.0,Deposit
704920,2023-07-22 07:02,5000.0,Deposit
712404,2023-07-22 07:18,30000.0,Deposit
727840,2023-07-22 07:20,175000.0,Deposit
701239,2023-07-22 07:21,25400.0,Deposit
710901,2023-07-22 07:23,15000.0,Deposit
715702,2023-07-22 07:42,10000.0,Deposit
715636,2023-07-22 07:45,29000.0,Deposit
727995,2023-07-22 08:13,279800.0,Deposit
706494,2023-07-22 08:48,150000.0,Deposit
707021,2023-07-22 08:53,21000.0,Deposit
695273,2023-07-22 08:54,1128500.0,Deposit
718704,2023-07-22 09:05,45000.0,Deposit
710905,2023-07-22 09:09,950000.0,Deposit
699605,2023-07-22 09:40,109000.0,Deposit
697292,2023-07-22 09:52,25000.0,Deposit
725297,2023-07-22 10:13,6900.0,Deposit
716887,2023-07-22 10:53,441100.0,Deposit
697941,2023-07-22 11:01,429400.0,Deposit
705641,2023-07-22 11:14,39000.0,Deposit
697461,2023-07-22 11:17,310000.0,Deposit
718142,2023-07-22 11:25,6000.0,Deposit
715538,2023-07-22 11:45,90000.0,Deposit
727064,2023-07-22 11:50,42000.0,Deposit
697107,2023-07-21 14:04,253000.0,Deposit
697107,2023-07-21 14:08,10000.0,Deposit
697107,2023-07-22 11:55,95000.0,Deposit
702775,2023-07-22 13:10,910000.0,Deposit
701756,2023-07-22 13:21,40000.0,Deposit
713745,2023-07-22 13:46,300000.0,Deposit
699155,2023-07-22 13:46,10000.0,Deposit
711114,2023-07-22 13:49,9000.0,Deposit
721478,2023-07-22 13:57,30000.0,Deposit
716525,2023-07-22 14:07,223800.0,Deposit
715097,2023-07-22 14:53,3000.0,Deposit
723236,2023-07-22 15:04,13000.0,Deposit
707430,2023-07-22 15:42,110000.0,Deposit
707440,2023-07-22 15:43,120000.0,Deposit
699234,2023-07-22 15:58,520000.0,Deposit
719586,2023-07-22 16:18,4000.0,Deposit
723051,2023-07-22 16:27,100000.0,Deposit
705266,2023-07-22 16:36,5000.0,Deposit
698745,2023-07-22 16:49,100000.0,Deposit
703732,2023-07-22 16:52,200000.0,Deposit
697952,2023-07-22 16:54,100000.0,Deposit
700102,2023-07-22 17:08,1500000.0,Deposit
697107,2023-07-22 17:09,1100.0,Deposit
727028,2023-07-22 17:13,50000.0,Deposit
698525,2023-07-22 17:24,956300.0,Deposit
715636,2023-07-22 17:28,5000.0,Deposit
701845,2023-07-22 17:33,100000.0,Deposit
703371,2023-07-22 17:42,17000.0,Deposit
724323,2023-07-22 17:49,120000.0,Deposit
715784,2023-07-22 17:49,19000.0,Deposit
714517,2023-07-22 17:52,8000.0,Deposit
703819,2023-07-22 17:52,100000.0,Deposit
705073,2023-07-22 18:13,5500.0,Deposit
704585,2023-07-22 18:22,250000.0,Deposit
706846,2023-07-22 18:26,303500.0,Deposit
710101,2023-07-22 18:33,50000.0,Deposit
721858,2023-07-22 18:47,14500.0,Deposit
715653,2023-07-22 18:55,5000.0,Deposit
726765,2023-07-22 19:10,46000.0,Deposit
699117,2023-07-22 19:26,300000.0,Deposit
712588,2023-07-22 19:28,20000.0,Deposit
725595,2023-07-22 19:27,10000.0,Deposit
712404,2023-07-22 19:43,39000.0,Deposit
717395,2023-07-22 19:45,50000.0,Deposit
719143,2023-07-22 19:54,241600.0,Deposit
716829,2023-07-22 20:07,24000.0,Deposit
701524,2023-07-22 20:19,75000.0,Deposit
698939,2023-07-22 20:28,54000.0,Deposit
703718,2023-07-22 20:43,20000.0,Deposit
725619,2023-07-22 20:51,50000.0,Deposit
699250,2023-07-22 21:16,221000.0,Deposit
722454,2023-07-22 22:04,5000.0,Deposit
704962,2023-07-22 22:10,30000.0,Deposit
834922,2023-11-29 16:40,155200.0,Deposit
722787,2023-07-23 03:57,20000.0,Deposit
716320,2023-07-23 04:11,30600.0,Deposit
698395,2023-07-23 05:36,30000.0,Deposit
697488,2023-07-23 05:44,100000.0,Deposit
713105,2023-07-23 06:02,20600.0,Deposit
715702,2023-07-23 06:07,10000.0,Deposit
712700,2023-07-23 06:15,20000.0,Deposit
718142,2023-07-23 06:24,10000.0,Deposit
713105,2023-07-23 06:32,19400.0,Deposit
705408,2023-07-23 06:42,22000.0,Deposit
706491,2023-07-23 07:23,300000.0,Deposit
698617,2023-07-23 07:30,54000.0,Deposit
705266,2023-07-23 07:31,10000.0,Deposit
725724,2023-07-23 07:37,31500.0,Deposit
698395,2023-07-23 07:51,29000.0,Deposit
717144,2023-07-23 07:53,314200.0,Deposit
706376,2023-07-23 08:29,38000.0,Deposit
699306,2023-07-23 08:40,427700.0,Deposit
699155,2023-07-23 08:47,10000.0,Deposit
700407,2023-07-23 08:56,234700.0,Deposit
728008,2023-07-23 09:10,15000.0,Deposit
703164,2023-07-23 09:23,50000.0,Deposit
698554,2023-07-23 09:50,500000.0,Deposit
698554,2023-07-23 09:54,500000.0,Deposit
715784,2023-07-23 10:05,10000.0,Deposit
714473,2023-07-23 10:17,50000.0,Deposit
699256,2023-07-23 10:25,196000.0,Deposit
710650,2023-07-23 10:28,100000.0,Deposit
698554,2023-07-23 10:40,471000.0,Deposit
702797,2023-07-23 10:40,200000.0,Deposit
709840,2023-07-23 10:53,100000.0,Deposit
698945,2023-07-23 11:03,1560600.0,Deposit
717395,2023-07-23 11:22,20700.0,Deposit
714517,2023-07-23 11:34,10000.0,Deposit
706646,2023-07-23 12:07,5100.0,Deposit
716829,2023-07-23 12:07,24000.0,Deposit
706494,2023-07-23 12:08,130000.0,Deposit
718142,2023-07-23 12:09,4000.0,Deposit
712404,2023-07-23 12:10,103000.0,Deposit
706494,2023-07-23 12:11,40000.0,Deposit
715784,2023-07-23 12:23,20000.0,Deposit
698554,2023-07-23 12:57,473000.0,Deposit
698554,2023-07-23 13:04,331600.0,Deposit
721357,2023-07-23 13:46,24000.0,Deposit
704444,2023-07-23 13:46,200000.0,Deposit
707903,2023-07-23 13:53,120000.0,Deposit
705641,2023-07-23 13:57,50000.0,Deposit
709094,2023-07-23 14:01,540000.0,Deposit
704585,2023-07-23 14:05,100000.0,Deposit
697773,2023-07-23 14:10,100000.0,Deposit
707928,2023-07-23 14:13,189500.0,Deposit
710609,2023-07-23 14:36,38000.0,Deposit
700537,2023-07-23 14:40,1800000.0,Deposit
697773,2023-07-23 15:03,35900.0,Deposit
707487,2023-07-23 15:13,100000.0,Deposit
699890,2023-07-23 16:13,367000.0,Deposit
714517,2023-07-23 16:21,12000.0,Deposit
715784,2023-07-23 16:33,9000.0,Deposit
698972,2023-07-23 16:41,316100.0,Deposit
714886,2023-07-23 17:14,247600.0,Deposit
700537,2023-07-23 17:20,590000.0,Deposit
714280,2023-07-23 17:23,10000.0,Deposit
709359,2023-07-23 17:35,50000.0,Deposit
709359,2023-07-23 17:37,1100.0,Deposit
712618,2023-07-23 17:50,10000.0,Deposit
700557,2023-07-23 17:57,101000.0,Deposit
697907,2023-07-23 18:00,211200.0,Deposit
706286,2023-07-23 18:04,596000.0,Deposit
726406,2023-07-23 18:06,24000.0,Deposit
706286,2023-07-23 18:09,62600.0,Deposit
701524,2023-07-23 18:09,20000.0,Deposit
725595,2023-07-23 18:30,10000.0,Deposit
699552,2023-07-23 18:38,121000.0,Deposit
705073,2023-07-23 18:41,9500.0,Deposit
710901,2023-07-23 18:42,15000.0,Deposit
699552,2023-07-23 18:42,77000.0,Deposit
710901,2023-07-23 18:44,5000.0,Deposit
723051,2023-07-23 19:07,200000.0,Deposit
711138,2023-07-23 19:18,20000.0,Deposit
703930,2023-07-23 19:44,20000.0,Deposit
716376,2023-07-23 19:47,20000.0,Deposit
701845,2023-07-23 19:51,10000.0,Deposit
703819,2023-07-23 20:11,100000.0,Deposit
722454,2023-07-23 20:38,4000.0,Deposit
699256,2023-07-23 20:44,100000.0,Deposit
727064,2023-07-23 20:54,41000.0,Deposit
711663,2023-07-23 21:18,24000.0,Deposit
704962,2023-07-23 21:50,10500.0,Deposit
699256,2023-07-23 23:05,29000.0,Deposit
725619,2023-07-23 23:30,30000.0,Deposit
697488,2023-07-24 05:40,228700.0,Deposit
697344,2023-07-24 05:43,927400.0,Deposit
698966,2023-07-24 05:57,103200.0,Deposit
699552,2023-07-24 05:58,101000.0,Deposit
697292,2023-07-24 06:10,362100.0,Deposit
700751,2023-07-24 06:13,310000.0,Deposit
698745,2023-07-24 06:36,30000.0,Deposit
710694,2023-07-24 06:44,15000.0,Deposit
713069,2023-07-24 06:49,14700.0,Deposit
710694,2023-07-24 06:49,93000.0,Deposit
705641,2023-07-24 06:52,52700.0,Deposit
710694,2023-07-24 07:05,122100.0,Deposit
713069,2023-07-24 07:07,50000.0,Deposit
709425,2023-07-24 07:09,30000.0,Deposit
722026,2023-07-24 07:14,230600.0,Deposit
700764,2023-07-24 07:15,560000.0,Deposit
697878,2023-07-24 07:15,1203400.0,Deposit
697514,2023-07-24 07:23,192100.0,Deposit
721667,2023-07-24 07:24,140700.0,Deposit
700279,2023-07-24 07:27,654000.0,Deposit
713069,2023-07-24 07:39,30000.0,Deposit
716376,2023-07-24 07:45,10000.0,Deposit
697420,2023-07-24 07:47,515100.0,Deposit
698998,2023-07-24 07:47,334500.0,Deposit
700740,2023-07-24 07:50,297900.0,Deposit
699250,2023-07-24 07:57,100000.0,Deposit
728326,2023-07-24 08:06,71200.0,Deposit
697636,2023-07-24 08:17,328800.0,Deposit
841841,2023-11-29 16:42,190000.0,Deposit
724323,2023-07-24 08:21,190000.0,Deposit
699256,2023-07-24 08:28,126200.0,Deposit
698678,2023-07-24 08:30,817500.0,Deposit
711109,2023-07-24 08:43,30000.0,Deposit
707021,2023-07-24 08:50,40000.0,Deposit
699626,2023-07-24 08:36,783200.0,Deposit
721357,2023-07-24 09:04,10000.0,Deposit
701342,2023-07-24 09:14,250525.0,Deposit
697625,2023-07-24 09:16,480400.0,Deposit
704397,2023-07-24 09:21,5000.0,Deposit
670083,2023-07-24 09:47,74000.0,Deposit
706376,2023-07-24 09:49,49000.0,Deposit
697717,2023-07-24 09:58,319800.0,Deposit
704585,2023-07-24 10:20,300000.0,Deposit
701845,2023-07-24 10:27,40000.0,Deposit
715784,2023-07-24 10:31,20000.0,Deposit
701553,2023-07-24 10:36,15000.0,Deposit
728019,2023-07-24 10:48,15000.0,Discount
698597,2023-07-24 10:55,113900.0,Deposit
699241,2023-07-24 11:09,326100.0,Deposit
698281,2023-07-24 11:09,366600.0,Deposit
697907,2023-07-24 11:11,400000.0,Deposit
728008,2023-07-24 11:12,10000.0,Deposit
699250,2023-07-24 11:15,536000.0,Deposit
697354,2023-07-24 11:19,800000.0,Deposit
713576,2023-07-24 11:23,30000.0,Deposit
712933,2023-07-24 11:41,10000.0,Deposit
705408,2023-07-24 11:43,20500.0,Deposit
697624,2023-07-24 11:46,1020100.0,Deposit
700537,2023-07-24 11:48,400000.0,Deposit
697828,2023-07-24 12:30,1091800.0,Deposit
711322,2023-07-24 12:34,20000.0,Deposit
